contactPntX,contactPntY,contactPntZ,normalX,normalY,normalZ,maxCurvature,maxCurvDirectionX,maxCurvDirectionY,maxCurvDirectionZ,minCurvature,minCurvDirectionX,minCurvDirectionY,minCurvDirectionZ,meanCurvature,GaussianCurvature,endOfRevolution(T/F)
-28.0635,-33.9591,-6.8739,0.3342,0.4044,0.8514,0.0119,0.7708,-0.6370,-0.0000,-0.0167,0.5423,0.6563,-0.5246,-0.0024,-0.0002,0
-27.2784,-34.5891,-6.8758,0.3249,0.4119,0.8513,0.0119,0.7852,-0.6192,-0.0000,-0.0167,0.5272,0.6685,-0.5246,-0.0024,-0.0002,0
-26.4791,-35.2010,-6.8776,0.3154,0.4193,0.8513,0.0119,0.7991,-0.6011,-0.0000,-0.0167,0.5117,0.6803,-0.5247,-0.0024,-0.0002,0
-25.6662,-35.7944,-6.8794,0.3058,0.4264,0.8513,0.0119,0.8127,-0.5827,-0.0000,-0.0167,0.4961,0.6918,-0.5247,-0.0024,-0.0002,0
-24.8400,-36.3690,-6.8813,0.2960,0.4333,0.8512,0.0119,0.8258,-0.5640,-0.0000,-0.0167,0.4801,0.7029,-0.5248,-0.0024,-0.0002,0
-24.0009,-36.9246,-6.8831,0.2860,0.4400,0.8512,0.0119,0.8384,-0.5450,-0.0000,-0.0167,0.4639,0.7137,-0.5248,-0.0024,-0.0002,0
-23.1494,-37.4608,-6.8849,0.2759,0.4465,0.8512,0.0119,0.8507,-0.5257,-0.0000,-0.0167,0.4475,0.7241,-0.5249,-0.0024,-0.0002,0
-22.2859,-37.9774,-6.8867,0.2657,0.4527,0.8511,0.0119,0.8625,-0.5061,-0.0000,-0.0167,0.4308,0.7341,-0.5249,-0.0024,-0.0002,0
-21.4109,-38.4741,-6.8886,0.2553,0.4587,0.8511,0.0119,0.8738,-0.4863,-0.0000,-0.0167,0.4139,0.7437,-0.5250,-0.0024,-0.0002,0
-20.5249,-38.9507,-6.8904,0.2448,0.4645,0.8511,0.0119,0.8847,-0.4662,-0.0000,-0.0167,0.3968,0.7529,-0.5250,-0.0024,-0.0002,0
-19.6282,-39.4068,-6.8922,0.2341,0.4700,0.8511,0.0119,0.8951,-0.4458,-0.0000,-0.0167,0.3794,0.7618,-0.5251,-0.0024,-0.0002,0
-18.7215,-39.8423,-6.8940,0.2233,0.4753,0.8510,0.0119,0.9051,-0.4253,-0.0000,-0.0167,0.3619,0.7702,-0.5251,-0.0024,-0.0002,0
-17.8050,-40.2570,-6.8959,0.2124,0.4803,0.8510,0.0119,0.9145,-0.4045,-0.0000,-0.0167,0.3442,0.7783,-0.5252,-0.0024,-0.0002,0
-16.8794,-40.6506,-6.8977,0.2014,0.4851,0.8510,0.0119,0.9235,-0.3835,-0.0000,-0.0167,0.3263,0.7859,-0.5252,-0.0024,-0.0002,0
-15.9452,-41.0229,-6.8995,0.1903,0.4896,0.8509,0.0119,0.9321,-0.3623,-0.0000,-0.0167,0.3083,0.7931,-0.5253,-0.0024,-0.0002,0
-15.0027,-41.3737,-6.9013,0.1791,0.4939,0.8509,0.0119,0.9401,-0.3409,-0.0000,-0.0167,0.2901,0.7999,-0.5253,-0.0024,-0.0002,0
-14.0525,-41.7029,-6.9031,0.1678,0.4979,0.8509,0.0119,0.9476,-0.3193,-0.0000,-0.0167,0.2717,0.8063,-0.5254,-0.0024,-0.0002,0
-13.0951,-42.0103,-6.9050,0.1564,0.5016,0.8508,0.0119,0.9547,-0.2976,-0.0000,-0.0167,0.2532,0.8123,-0.5254,-0.0024,-0.0002,0
-12.1310,-42.2957,-6.9068,0.1449,0.5051,0.8508,0.0119,0.9612,-0.2757,-0.0000,-0.0167,0.2346,0.8178,-0.5255,-0.0024,-0.0002,0
-11.1607,-42.5590,-6.9086,0.1333,0.5083,0.8508,0.0119,0.9673,-0.2537,-0.0000,-0.0167,0.2158,0.8230,-0.5255,-0.0024,-0.0002,0
-10.1847,-42.8000,-6.9104,0.1217,0.5113,0.8508,0.0119,0.9728,-0.2315,-0.0000,-0.0167,0.1969,0.8276,-0.5256,-0.0024,-0.0002,0
-9.2035,-43.0187,-6.9122,0.1100,0.5140,0.8507,0.0119,0.9779,-0.2092,-0.0000,-0.0167,0.1780,0.8319,-0.5256,-0.0024,-0.0002,0
-8.2176,-43.2149,-6.9140,0.0982,0.5164,0.8507,0.0119,0.9824,-0.1868,-0.0000,-0.0167,0.1589,0.8357,-0.5257,-0.0024,-0.0002,0
-7.2276,-43.3885,-6.9159,0.0864,0.5186,0.8507,0.0120,0.9864,-0.1643,-0.0000,-0.0167,0.1398,0.8391,-0.5257,-0.0024,-0.0002,0
-6.2339,-43.5394,-6.9177,0.0745,0.5205,0.8506,0.0120,0.9899,-0.1417,-0.0000,-0.0167,0.1206,0.8420,-0.5258,-0.0024,-0.0002,0
-5.2372,-43.6675,-6.9195,0.0626,0.5221,0.8506,0.0120,0.9929,-0.1191,-0.0000,-0.0167,0.1013,0.8445,-0.5258,-0.0024,-0.0002,0
-4.2378,-43.7729,-6.9213,0.0507,0.5234,0.8506,0.0120,0.9953,-0.0964,-0.0000,-0.0167,0.0820,0.8466,-0.5259,-0.0024,-0.0002,0
-3.2363,-43.8553,-6.9231,0.0387,0.5245,0.8505,0.0120,0.9973,-0.0736,-0.0000,-0.0167,0.0626,0.8482,-0.5259,-0.0024,-0.0002,0
-2.2333,-43.9149,-6.9249,0.0267,0.5253,0.8505,0.0120,0.9987,-0.0508,-0.0000,-0.0167,0.0432,0.8494,-0.5260,-0.0024,-0.0002,0
-1.2292,-43.9515,-6.9267,0.0147,0.5258,0.8505,0.0120,0.9996,-0.0280,-0.0000,-0.0167,0.0238,0.8501,-0.5260,-0.0024,-0.0002,0
-0.2247,-43.9652,-6.9285,0.0027,0.5260,0.8505,0.0120,1.0000,-0.0051,-0.0000,-0.0167,0.0043,0.8504,-0.5261,-0.0024,-0.0002,0
0.7799,-43.9560,-6.9304,-0.0093,0.5260,0.8504,0.0120,0.9998,0.0177,0.0000,-0.0167,-0.0151,0.8503,-0.5261,-0.0023,-0.0002,0
1.7839,-43.9237,-6.9322,-0.0214,0.5257,0.8504,0.0120,0.9992,0.0406,0.0000,-0.0167,-0.0345,0.8497,-0.5262,-0.0023,-0.0002,0
2.7868,-43.8686,-6.9340,-0.0334,0.5251,0.8504,0.0120,0.9980,0.0634,0.0000,-0.0167,-0.0539,0.8486,-0.5262,-0.0023,-0.0002,0
3.7882,-43.7905,-6.9358,-0.0454,0.5243,0.8503,0.0120,0.9963,0.0862,0.0000,-0.0167,-0.0733,0.8472,-0.5263,-0.0023,-0.0002,0
4.7874,-43.6896,-6.9376,-0.0573,0.5232,0.8503,0.0120,0.9940,0.1089,0.0000,-0.0167,-0.0926,0.8452,-0.5263,-0.0023,-0.0002,0
5.7840,-43.5660,-6.9394,-0.0693,0.5218,0.8503,0.0120,0.9913,0.1316,0.0000,-0.0167,-0.1119,0.8429,-0.5263,-0.0023,-0.0002,0
6.7775,-43.4195,-6.9412,-0.0812,0.5201,0.8502,0.0120,0.9880,0.1542,0.0000,-0.0167,-0.1311,0.8401,-0.5264,-0.0023,-0.0002,0
7.7687,-43.2502,-6.9430,-0.0931,0.5182,0.8502,0.0120,0.9842,0.1768,0.0000,-0.0167,-0.1503,0.8368,-0.5264,-0.0023,-0.0002,0
8.7528,-43.0588,-6.9449,-0.1049,0.5159,0.8502,0.0120,0.9800,0.1992,0.0000,-0.0167,-0.1694,0.8331,-0.5265,-0.0023,-0.0002,0
9.7337,-42.8447,-6.9467,-0.1167,0.5135,0.8501,0.0120,0.9752,0.2215,0.0000,-0.0167,-0.1883,0.8290,-0.5265,-0.0023,-0.0002,0
10.7094,-42.6082,-6.9486,-0.1284,0.5107,0.8501,0.0120,0.9698,0.2438,0.0000,-0.0167,-0.2072,0.8245,-0.5266,-0.0023,-0.0002,0
11.6793,-42.3495,-6.9504,-0.1400,0.5077,0.8501,0.0120,0.9640,0.2659,0.0000,-0.0167,-0.2260,0.8195,-0.5266,-0.0023,-0.0002,0
12.6430,-42.0687,-6.9523,-0.1516,0.5044,0.8501,0.0120,0.9577,0.2878,0.0000,-0.0167,-0.2447,0.8141,-0.5267,-0.0023,-0.0002,0
13.6000,-41.7660,-6.9541,-0.1631,0.5009,0.8500,0.0120,0.9509,0.3096,0.0000,-0.0167,-0.2632,0.8083,-0.5267,-0.0023,-0.0002,0
14.5498,-41.4416,-6.9560,-0.1745,0.4970,0.8500,0.0120,0.9435,0.3313,0.0000,-0.0167,-0.2816,0.8020,-0.5268,-0.0023,-0.0002,0
15.4918,-41.0955,-6.9578,-0.1858,0.4930,0.8500,0.0120,0.9357,0.3527,0.0000,-0.0167,-0.2998,0.7953,-0.5268,-0.0023,-0.0002,0
16.4256,-40.7281,-6.9596,-0.1971,0.4886,0.8499,0.0120,0.9274,0.3740,0.0000,-0.0167,-0.3179,0.7882,-0.5269,-0.0023,-0.0002,0
17.3507,-40.3394,-6.9615,-0.2082,0.4841,0.8499,0.0120,0.9186,0.3951,0.0000,-0.0167,-0.3358,0.7807,-0.5269,-0.0023,-0.0002,0
18.2666,-39.9298,-6.9633,-0.2192,0.4792,0.8499,0.0120,0.9094,0.4160,0.0000,-0.0167,-0.3536,0.7728,-0.5270,-0.0023,-0.0002,0
19.1729,-39.4993,-6.9652,-0.2301,0.4741,0.8498,0.0120,0.8996,0.4367,0.0000,-0.0167,-0.3711,0.7645,-0.5270,-0.0023,-0.0002,0
20.0690,-39.0483,-6.9670,-0.2409,0.4688,0.8498,0.0120,0.8894,0.4571,0.0000,-0.0167,-0.3885,0.7558,-0.5271,-0.0023,-0.0002,0
20.9546,-38.5769,-6.9688,-0.2516,0.4632,0.8498,0.0120,0.8787,0.4773,0.0000,-0.0167,-0.4056,0.7467,-0.5271,-0.0023,-0.0002,0
21.8291,-38.0855,-6.9707,-0.2622,0.4574,0.8497,0.0120,0.8676,0.4973,0.0000,-0.0167,-0.4226,0.7372,-0.5272,-0.0023,-0.0002,0
22.6920,-37.5743,-6.9725,-0.2726,0.4513,0.8497,0.0120,0.8560,0.5170,0.0000,-0.0167,-0.4393,0.7274,-0.5272,-0.0023,-0.0002,0
23.5430,-37.0435,-6.9744,-0.2828,0.4450,0.8497,0.0120,0.8440,0.5364,0.0000,-0.0167,-0.4558,0.7171,-0.5273,-0.0023,-0.0002,0
24.3816,-36.4934,-6.9762,-0.2930,0.4385,0.8497,0.0120,0.8315,0.5555,0.0000,-0.0167,-0.4720,0.7065,-0.5273,-0.0023,-0.0002,0
25.2074,-35.9244,-6.9780,-0.3029,0.4317,0.8496,0.0120,0.8186,0.5744,0.0000,-0.0167,-0.4880,0.6955,-0.5274,-0.0023,-0.0002,0
26.0198,-35.3367,-6.9799,-0.3127,0.4247,0.8496,0.0120,0.8052,0.5929,0.0000,-0.0167,-0.5038,0.6841,-0.5274,-0.0023,-0.0002,0
26.8186,-34.7306,-6.9817,-0.3224,0.4175,0.8496,0.0120,0.7915,0.6112,0.0000,-0.0167,-0.5192,0.6724,-0.5275,-0.0023,-0.0002,0
27.6033,-34.1065,-6.9835,-0.3319,0.4101,0.8495,0.0120,0.7773,0.6291,0.0000,-0.0167,-0.5344,0.6604,-0.5275,-0.0023,-0.0002,0
28.3735,-33.4647,-6.9854,-0.3412,0.4024,0.8495,0.0120,0.7627,0.6467,0.0000,-0.0167,-0.5494,0.6480,-0.5276,-0.0023,-0.0002,0
29.1287,-32.8054,-6.9872,-0.3503,0.3945,0.8495,0.0120,0.7478,0.6640,0.0000,-0.0167,-0.5640,0.6352,-0.5276,-0.0023,-0.0002,0
29.8687,-32.1292,-6.9890,-0.3593,0.3865,0.8494,0.0120,0.7324,0.6809,0.0000,-0.0167,-0.5784,0.6221,-0.5277,-0.0023,-0.0002,0
30.5929,-31.4362,-6.9909,-0.3681,0.3782,0.8494,0.0120,0.7167,0.6974,0.0000,-0.0167,-0.5924,0.6087,-0.5277,-0.0023,-0.0002,0
31.3011,-30.7269,-6.9927,-0.3766,0.3697,0.8494,0.0120,0.7005,0.7136,0.0000,-0.0167,-0.6061,0.5950,-0.5278,-0.0023,-0.0002,0
31.9928,-30.0017,-6.9945,-0.3850,0.3611,0.8494,0.0120,0.6840,0.7294,0.0000,-0.0167,-0.6196,0.5810,-0.5278,-0.0023,-0.0002,0
32.6678,-29.2609,-6.9964,-0.3932,0.3522,0.8493,0.0120,0.6672,0.7449,0.0000,-0.0167,-0.6326,0.5667,-0.5279,-0.0023,-0.0002,0
33.3256,-28.5050,-6.9982,-0.4012,0.3432,0.8493,0.0120,0.6500,0.7599,0.0000,-0.0167,-0.6454,0.5520,-0.5279,-0.0023,-0.0002,0
33.9659,-27.7343,-7.0000,-0.4090,0.3339,0.8493,0.0120,0.6325,0.7746,0.0000,-0.0167,-0.6578,0.5371,-0.5280,-0.0023,-0.0002,0
34.5884,-26.9491,-7.0019,-0.4165,0.3245,0.8492,0.0120,0.6146,0.7888,0.0000,-0.0167,-0.6699,0.5219,-0.5280,-0.0023,-0.0002,0
35.1927,-26.1501,-7.0037,-0.4239,0.3150,0.8492,0.0120,0.5964,0.8027,0.0000,-0.0167,-0.6816,0.5065,-0.5281,-0.0023,-0.0002,0
35.7786,-25.3374,-7.0055,-0.4310,0.3052,0.8492,0.0120,0.5779,0.8161,0.0000,-0.0167,-0.6930,0.4908,-0.5281,-0.0023,-0.0002,0
36.3457,-24.5117,-7.0073,-0.4379,0.2953,0.8491,0.0120,0.5591,0.8291,0.0000,-0.0167,-0.7040,0.4748,-0.5282,-0.0023,-0.0002,0
36.8938,-23.6733,-7.0092,-0.4446,0.2853,0.8491,0.0121,0.5400,0.8416,0.0000,-0.0167,-0.7146,0.4586,-0.5282,-0.0023,-0.0002,0
37.4226,-22.8226,-7.0110,-0.4510,0.2751,0.8491,0.0121,0.5207,0.8538,0.0000,-0.0167,-0.7249,0.4421,-0.5283,-0.0023,-0.0002,0
37.9317,-21.9601,-7.0128,-0.4572,0.2647,0.8490,0.0121,0.5010,0.8654,0.0000,-0.0167,-0.7348,0.4254,-0.5283,-0.0023,-0.0002,0
38.4210,-21.0863,-7.0147,-0.4632,0.2542,0.8490,0.0121,0.4811,0.8767,0.0000,-0.0167,-0.7443,0.4085,-0.5284,-0.0023,-0.0002,0
38.8901,-20.2016,-7.0165,-0.4689,0.2436,0.8490,0.0121,0.4610,0.8874,0.0000,-0.0167,-0.7534,0.3914,-0.5284,-0.0023,-0.0002,0
39.3389,-19.3064,-7.0183,-0.4744,0.2328,0.8490,0.0121,0.4406,0.8977,0.0000,-0.0167,-0.7621,0.3740,-0.5285,-0.0023,-0.0002,0
39.7671,-18.4013,-7.0202,-0.4797,0.2219,0.8489,0.0121,0.4199,0.9075,0.0000,-0.0167,-0.7704,0.3565,-0.5285,-0.0023,-0.0002,0
40.1744,-17.4868,-7.0220,-0.4846,0.2110,0.8489,0.0121,0.3991,0.9169,0.0000,-0.0167,-0.7784,0.3388,-0.5286,-0.0023,-0.0002,0
40.5608,-16.5632,-7.0238,-0.4894,0.1998,0.8489,0.0121,0.3780,0.9258,0.0000,-0.0167,-0.7859,0.3209,-0.5286,-0.0023,-0.0002,0
40.9259,-15.6310,-7.0257,-0.4939,0.1886,0.8488,0.0121,0.3568,0.9342,0.0000,-0.0167,-0.7930,0.3029,-0.5287,-0.0023,-0.0002,0
41.2696,-14.6909,-7.0275,-0.4981,0.1773,0.8488,0.0121,0.3354,0.9421,0.0000,-0.0167,-0.7996,0.2847,-0.5287,-0.0023,-0.0002,0
41.5917,-13.7432,-7.0293,-0.5021,0.1659,0.8488,0.0121,0.3137,0.9495,0.0000,-0.0167,-0.8059,0.2663,-0.5288,-0.0023,-0.0002,0
41.8920,-12.7885,-7.0312,-0.5058,0.1544,0.8487,0.0121,0.2920,0.9564,0.0000,-0.0167,-0.8118,0.2478,-0.5288,-0.0023,-0.0002,0
42.1704,-11.8272,-7.0330,-0.5092,0.1428,0.8487,0.0121,0.2700,0.9628,0.0000,-0.0167,-0.8172,0.2292,-0.5289,-0.0023,-0.0002,0
42.4268,-10.8598,-7.0348,-0.5124,0.1312,0.8487,0.0121,0.2480,0.9688,0.0000,-0.0167,-0.8222,0.2104,-0.5289,-0.0023,-0.0002,0
42.6610,-9.8869,-7.0367,-0.5153,0.1194,0.8486,0.0121,0.2258,0.9742,0.0000,-0.0167,-0.8267,0.1916,-0.5290,-0.0023,-0.0002,0
42.8728,-8.9090,-7.0385,-0.5179,0.1076,0.8486,0.0121,0.2035,0.9791,0.0000,-0.0167,-0.8309,0.1727,-0.5290,-0.0023,-0.0002,0
43.0623,-7.9266,-7.0403,-0.5203,0.0958,0.8486,0.0121,0.1810,0.9835,0.0000,-0.0167,-0.8346,0.1536,-0.5291,-0.0023,-0.0002,0
43.2293,-6.9402,-7.0422,-0.5224,0.0839,0.8486,0.0121,0.1585,0.9874,0.0000,-0.0167,-0.8378,0.1345,-0.5291,-0.0023,-0.0002,0
43.3736,-5.9502,-7.0440,-0.5242,0.0719,0.8485,0.0121,0.1359,0.9907,0.0000,-0.0167,-0.8407,0.1153,-0.5292,-0.0023,-0.0002,0
43.4953,-4.9574,-7.0459,-0.5258,0.0599,0.8485,0.0121,0.1132,0.9936,0.0000,-0.0167,-0.8430,0.0961,-0.5292,-0.0023,-0.0002,0
43.5943,-3.9620,-7.0477,-0.5271,0.0479,0.8485,0.0121,0.0905,0.9959,0.0000,-0.0167,-0.8450,0.0768,-0.5293,-0.0023,-0.0002,0
43.6705,-2.9647,-7.0496,-0.5281,0.0359,0.8484,0.0121,0.0677,0.9977,0.0000,-0.0167,-0.8465,0.0575,-0.5293,-0.0023,-0.0002,0
43.7239,-1.9660,-7.0514,-0.5288,0.0238,0.8484,0.0121,0.0449,0.9990,0.0000,-0.0167,-0.8475,0.0381,-0.5294,-0.0023,-0.0002,0
43.7544,-0.9664,-7.0532,-0.5293,0.0117,0.8484,0.0121,0.0221,0.9998,0.0000,-0.0167,-0.8482,0.0187,-0.5294,-0.0023,-0.0002,0
43.7623,-0.0000,-7.0550,-0.5294,-0.0000,0.8483,0.0121,-0.0000,1.0000,0.0000,-0.0167,-0.8483,-0.0000,-0.5294,-0.0023,-0.0002,1
43.7623,0.0000,-7.0550,-0.5294,-0.0000,0.8483,0.0121,-0.0000,1.0000,0.0000,-0.0167,-0.8483,-0.0000,-0.5294,-0.0023,-0.0002,0
43.7473,1.0182,-7.0569,-0.5294,-0.0123,0.8483,0.0121,-0.0233,0.9997,0.0000,-0.0167,-0.8481,-0.0197,-0.5295,-0.0023,-0.0002,0
43.7087,2.0357,-7.0588,-0.5290,-0.0246,0.8483,0.0121,-0.0465,0.9989,0.0000,-0.0167,-0.8474,-0.0395,-0.5296,-0.0023,-0.0002,0
43.6465,3.0519,-7.0608,-0.5283,-0.0369,0.8482,0.0121,-0.0698,0.9976,0.0000,-0.0167,-0.8462,-0.0592,-0.5296,-0.0023,-0.0002,0
43.5606,4.0664,-7.0627,-0.5274,-0.0492,0.8482,0.0121,-0.0929,0.9957,0.0000,-0.0167,-0.8445,-0.0788,-0.5297,-0.0023,-0.0002,0
43.4512,5.0785,-7.0646,-0.5261,-0.0615,0.8482,0.0121,-0.1161,0.9932,0.0000,-0.0167,-0.8424,-0.0985,-0.5297,-0.0023,-0.0002,0
43.3182,6.0877,-7.0665,-0.5246,-0.0737,0.8482,0.0121,-0.1392,0.9903,0.0000,-0.0167,-0.8399,-0.1180,-0.5298,-0.0023,-0.0002,0
43.1619,7.0935,-7.0684,-0.5228,-0.0859,0.8481,0.0121,-0.1622,0.9868,0.0000,-0.0167,-0.8369,-0.1375,-0.5298,-0.0023,-0.0002,0
42.9821,8.0953,-7.0703,-0.5207,-0.0981,0.8481,0.0121,-0.1851,0.9827,0.0000,-0.0167,-0.8334,-0.1570,-0.5299,-0.0023,-0.0002,0
42.7792,9.0926,-7.0721,-0.5183,-0.1102,0.8481,0.0121,-0.2079,0.9781,0.0000,-0.0167,-0.8295,-0.1763,-0.5299,-0.0023,-0.0002,0
42.5531,10.0848,-7.0740,-0.5157,-0.1222,0.8480,0.0121,-0.2306,0.9730,0.0000,-0.0167,-0.8252,-0.1956,-0.5300,-0.0023,-0.0002,0
42.3040,11.0714,-7.0759,-0.5127,-0.1342,0.8480,0.0121,-0.2532,0.9674,0.0000,-0.0167,-0.8204,-0.2147,-0.5300,-0.0023,-0.0002,0
42.0321,12.0519,-7.0778,-0.5095,-0.1461,0.8480,0.0121,-0.2756,0.9613,0.0000,-0.0167,-0.8151,-0.2337,-0.5301,-0.0023,-0.0002,0
41.7374,13.0257,-7.0797,-0.5060,-0.1579,0.8479,0.0121,-0.2979,0.9546,0.0000,-0.0167,-0.8094,-0.2526,-0.5301,-0.0023,-0.0002,0
41.4202,13.9924,-7.0815,-0.5023,-0.1697,0.8479,0.0121,-0.3200,0.9474,0.0000,-0.0167,-0.8033,-0.2714,-0.5302,-0.0023,-0.0002,0
41.0806,14.9513,-7.0834,-0.4982,-0.1813,0.8479,0.0121,-0.3420,0.9397,0.0000,-0.0167,-0.7967,-0.2900,-0.5302,-0.0023,-0.0002,0
40.7188,15.9021,-7.0853,-0.4939,-0.1929,0.8478,0.0121,-0.3638,0.9315,0.0000,-0.0167,-0.7897,-0.3084,-0.5303,-0.0023,-0.0002,0
40.3350,16.8440,-7.0871,-0.4893,-0.2044,0.8478,0.0121,-0.3854,0.9228,0.0000,-0.0167,-0.7823,-0.3267,-0.5303,-0.0023,-0.0002,0
39.9295,17.7768,-7.0890,-0.4845,-0.2157,0.8478,0.0121,-0.4067,0.9136,0.0000,-0.0167,-0.7745,-0.3448,-0.5304,-0.0023,-0.0002,0
39.5023,18.6998,-7.0909,-0.4794,-0.2269,0.8477,0.0121,-0.4279,0.9038,0.0000,-0.0167,-0.7662,-0.3627,-0.5304,-0.0023,-0.0002,0
39.0539,19.6125,-7.0927,-0.4740,-0.2381,0.8477,0.0121,-0.4488,0.8936,0.0000,-0.0167,-0.7576,-0.3804,-0.5305,-0.0023,-0.0002,0
38.5844,20.5145,-7.0946,-0.4684,-0.2490,0.8477,0.0121,-0.4695,0.8830,0.0000,-0.0167,-0.7485,-0.3979,-0.5305,-0.0023,-0.0002,0
38.0940,21.4053,-7.0964,-0.4625,-0.2599,0.8477,0.0121,-0.4899,0.8718,0.0000,-0.0167,-0.7390,-0.4152,-0.5306,-0.0023,-0.0002,0
37.5831,22.2844,-7.0983,-0.4564,-0.2706,0.8476,0.0121,-0.5100,0.8602,0.0000,-0.0167,-0.7291,-0.4323,-0.5306,-0.0023,-0.0002,0
37.0520,23.1512,-7.1001,-0.4500,-0.2812,0.8476,0.0121,-0.5299,0.8481,0.0000,-0.0167,-0.7188,-0.4491,-0.5307,-0.0023,-0.0002,0
36.5008,24.0055,-7.1019,-0.4434,-0.2916,0.8476,0.0121,-0.5495,0.8355,0.0000,-0.0167,-0.7081,-0.4657,-0.5307,-0.0023,-0.0002,0
35.9299,24.8466,-7.1038,-0.4365,-0.3019,0.8475,0.0121,-0.5688,0.8225,0.0000,-0.0167,-0.6971,-0.4821,-0.5307,-0.0023,-0.0002,0
35.3397,25.6742,-7.1056,-0.4294,-0.3120,0.8475,0.0122,-0.5878,0.8090,0.0000,-0.0167,-0.6857,-0.4981,-0.5308,-0.0023,-0.0002,0
34.7305,26.4877,-7.1074,-0.4221,-0.3219,0.8475,0.0122,-0.6064,0.7951,0.0000,-0.0167,-0.6739,-0.5139,-0.5308,-0.0023,-0.0002,0
34.1025,27.2868,-7.1093,-0.4145,-0.3317,0.8474,0.0122,-0.6248,0.7808,0.0000,-0.0167,-0.6617,-0.5294,-0.5309,-0.0023,-0.0002,0
33.4561,28.0711,-7.1111,-0.4067,-0.3413,0.8474,0.0122,-0.6428,0.7661,0.0000,-0.0167,-0.6492,-0.5447,-0.5309,-0.0023,-0.0002,0
32.7917,28.8400,-7.1129,-0.3987,-0.3507,0.8474,0.0122,-0.6604,0.7509,0.0000,-0.0167,-0.6363,-0.5596,-0.5310,-0.0023,-0.0002,0
32.1097,29.5932,-7.1147,-0.3905,-0.3599,0.8473,0.0122,-0.6777,0.7353,0.0000,-0.0167,-0.6231,-0.5743,-0.5310,-0.0023,-0.0002,0
31.4103,30.3303,-7.1165,-0.3820,-0.3689,0.8473,0.0122,-0.6946,0.7194,0.0000,-0.0167,-0.6095,-0.5886,-0.5311,-0.0023,-0.0002,0
30.6941,31.0509,-7.1183,-0.3734,-0.3777,0.8473,0.0122,-0.7112,0.7030,0.0000,-0.0167,-0.5956,-0.6026,-0.5311,-0.0023,-0.0002,0
29.9613,31.7546,-7.1201,-0.3645,-0.3864,0.8473,0.0122,-0.7273,0.6863,0.0000,-0.0167,-0.5814,-0.6162,-0.5312,-0.0022,-0.0002,0
29.2124,32.4410,-7.1220,-0.3555,-0.3948,0.8472,0.0122,-0.7431,0.6692,0.0000,-0.0167,-0.5669,-0.6296,-0.5312,-0.0022,-0.0002,0
28.4478,33.1097,-7.1238,-0.3462,-0.4030,0.8472,0.0122,-0.7585,0.6517,0.0000,-0.0167,-0.5521,-0.6426,-0.5313,-0.0022,-0.0002,0
27.6679,33.7604,-7.1256,-0.3368,-0.4110,0.8472,0.0122,-0.7734,0.6339,0.0000,-0.0167,-0.5370,-0.6552,-0.5313,-0.0022,-0.0002,0
26.8731,34.3928,-7.1274,-0.3272,-0.4187,0.8471,0.0122,-0.7880,0.6157,0.0000,-0.0167,-0.5216,-0.6675,-0.5314,-0.0022,-0.0002,0
26.0639,35.0065,-7.1292,-0.3174,-0.4263,0.8471,0.0122,-0.8021,0.5972,0.0000,-0.0167,-0.5059,-0.6795,-0.5314,-0.0022,-0.0002,0
25.2406,35.6011,-7.1309,-0.3074,-0.4336,0.8471,0.0122,-0.8158,0.5784,0.0000,-0.0167,-0.4899,-0.6910,-0.5315,-0.0022,-0.0002,0
24.4038,36.1764,-7.1327,-0.2972,-0.4406,0.8470,0.0122,-0.8290,0.5592,0.0000,-0.0167,-0.4737,-0.7022,-0.5315,-0.0022,-0.0002,0
23.5540,36.7320,-7.1345,-0.2869,-0.4475,0.8470,0.0122,-0.8418,0.5398,0.0000,-0.0167,-0.4572,-0.7130,-0.5316,-0.0022,-0.0002,0
22.6914,37.2677,-7.1363,-0.2765,-0.4541,0.8470,0.0122,-0.8541,0.5201,0.0000,-0.0167,-0.4405,-0.7234,-0.5316,-0.0022,-0.0002,0
21.8167,37.7831,-7.1381,-0.2659,-0.4604,0.8470,0.0122,-0.8660,0.5000,0.0000,-0.0167,-0.4235,-0.7335,-0.5317,-0.0022,-0.0002,0
20.9303,38.2780,-7.1399,-0.2551,-0.4665,0.8469,0.0122,-0.8774,0.4798,0.0000,-0.0167,-0.4063,-0.7431,-0.5317,-0.0022,-0.0002,0
20.0327,38.7522,-7.1417,-0.2442,-0.4724,0.8469,0.0122,-0.8883,0.4592,0.0000,-0.0167,-0.3889,-0.7523,-0.5318,-0.0022,-0.0002,0
19.1244,39.2052,-7.1434,-0.2332,-0.4780,0.8469,0.0122,-0.8988,0.4384,0.0000,-0.0167,-0.3713,-0.7611,-0.5318,-0.0022,-0.0002,0
18.2058,39.6370,-7.1452,-0.2220,-0.4833,0.8468,0.0122,-0.9087,0.4174,0.0000,-0.0167,-0.3535,-0.7695,-0.5318,-0.0022,-0.0002,0
17.2775,40.0473,-7.1470,-0.2107,-0.4884,0.8468,0.0122,-0.9182,0.3961,0.0000,-0.0167,-0.3354,-0.7775,-0.5319,-0.0022,-0.0002,0
16.3400,40.4359,-7.1488,-0.1993,-0.4932,0.8468,0.0122,-0.9272,0.3747,0.0000,-0.0167,-0.3173,-0.7851,-0.5319,-0.0022,-0.0002,0
