X,Y,Z
43.3710,27.8673,-4.5579
43.3697,28.8780,-4.5593
43.3683,29.8886,-4.5606
43.3669,30.8991,-4.5620
43.3656,31.9095,-4.5634
43.3642,32.9199,-4.5648
43.3628,33.9302,-4.5661
43.3614,34.9405,-4.5675
43.3601,35.9507,-4.5689
43.3587,36.9609,-4.5702
43.3573,37.9710,-4.5716
43.3559,38.9810,-4.5730
43.3546,39.9910,-4.5744
43.3532,41.0009,-4.5757
43.3514,42.0107,-4.5775
43.4907,42.6780,-4.4315
43.6539,43.0936,-4.2266
43.7010,43.4229,-4.0936
43.6099,43.6319,-4.0522
43.3794,43.7000,-4.1099
43.0335,43.6323,-4.2569
42.6062,43.4526,-4.4724
41.8580,43.3408,-4.5881
40.8459,43.3395,-4.5895
39.8339,43.3381,-4.5908
38.8220,43.3367,-4.5922
37.8101,43.3354,-4.5936
36.7983,43.3340,-4.5949
35.7866,43.3326,-4.5963
34.7749,43.3312,-4.5977
33.7632,43.3299,-4.5991
32.7517,43.3285,-4.6004
31.7402,43.3271,-4.6018
30.7287,43.3258,-4.6032
29.7173,43.3244,-4.6046
28.7060,43.3230,-4.6059
27.6947,43.3216,-4.6073
26.6835,43.3203,-4.6087
25.6724,43.3189,-4.6100
24.6613,43.3175,-4.6114
23.6502,43.3161,-4.6128
22.6393,43.3148,-4.6142
21.6284,43.3134,-4.6155
20.6175,43.3120,-4.6169
19.6067,43.3107,-4.6183
18.5960,43.3093,-4.6196
17.5853,43.3079,-4.6210
16.5747,43.3065,-4.6224
15.5642,43.3052,-4.6238
14.5537,43.3038,-4.6251
13.5433,43.3024,-4.6265
12.5329,43.3010,-4.6279
11.5226,43.2997,-4.6293
10.5123,43.2983,-4.6306
9.5022,43.2969,-4.6320
8.4920,43.2956,-4.6334
7.4820,43.2942,-4.6347
6.4720,43.2928,-4.6361
5.4620,43.2914,-4.6375
4.4521,43.2901,-4.6389
3.4423,43.2887,-4.6402
2.4326,43.2873,-4.6416
1.4229,43.2860,-4.6430
0.4132,43.2846,-4.6444
-0.5964,43.2832,-4.6457
-1.6059,43.2818,-4.6471
-2.6154,43.2805,-4.6485
-3.6248,43.2791,-4.6498
-4.6341,43.2777,-4.6512
-5.6434,43.2763,-4.6526
-6.6574,43.2750,-4.6540
-7.6586,43.2736,-4.6553
-8.6709,43.2722,-4.6567
-9.6799,43.2709,-4.6581
-10.6889,43.2695,-4.6594
-11.6978,43.2681,-4.6608
-12.7067,43.2667,-4.6622
-13.7155,43.2654,-4.6636
-14.7242,43.2640,-4.6649
-15.7329,43.2626,-4.6663
-16.7415,43.2612,-4.6677
-17.7501,43.2599,-4.6691
-18.7586,43.2585,-4.6704
-19.7670,43.2571,-4.6718
-20.7754,43.2558,-4.6732
-21.7837,43.2544,-4.6745
-22.7919,43.2530,-4.6759
-23.8001,43.2516,-4.6773
-24.8083,43.2503,-4.6787
-25.8164,43.2489,-4.6800
-26.8244,43.2475,-4.6814
-27.8323,43.2462,-4.6828
-28.8402,43.2448,-4.6842
-29.8481,43.2434,-4.6855
-30.8558,43.2420,-4.6869
-31.8635,43.2407,-4.6883
-32.8712,43.2393,-4.6896
-33.8788,43.2379,-4.6910
-34.8863,43.2365,-4.6924
-35.8938,43.2352,-4.6938
-36.9012,43.2338,-4.6951
-37.9086,43.2324,-4.6965
-38.9158,43.2311,-4.6979
-39.9231,43.2297,-4.6992
-40.9303,43.2283,-4.7006
-41.9345,43.2269,-4.7020
-42.5744,43.3769,-4.5443
-42.9874,43.5358,-4.3419
-43.3116,43.5773,-4.2126
-43.5145,43.4803,-4.1755
-43.5767,43.2450,-4.2372
-43.5041,42.8959,-4.3870
-43.3211,42.4671,-4.6044
-43.2160,41.7035,-4.7130
-43.2146,40.6942,-4.7143
-43.2132,39.6849,-4.7157
-43.2118,38.6757,-4.7171
-43.2105,37.6666,-4.7185
-43.2091,36.6575,-4.7198
-43.2077,35.6485,-4.7212
-43.2064,34.6396,-4.7226
-43.2050,33.6307,-4.7240
-43.2036,32.6218,-4.7253
-43.2022,31.6131,-4.7267
-43.2009,30.6044,-4.7281
-43.1995,29.5957,-4.7294
-43.1981,28.5871,-4.7308
-43.1967,27.5786,-4.7322
-43.1954,26.5701,-4.7336
-43.1940,25.5617,-4.7349
-43.1926,24.5534,-4.7363
-43.1913,23.5451,-4.7377
-43.1899,22.5368,-4.7390
-43.1885,21.5287,-4.7404
-43.1871,20.5206,-4.7418
-43.1858,19.5125,-4.7432
-43.1844,18.5045,-4.7445
-43.1830,17.4966,-4.7459
-43.1817,16.4887,-4.7473
-43.1803,15.4809,-4.7487
-43.1789,14.4732,-4.7500
-43.1775,13.4655,-4.7514
-43.1762,12.4579,-4.7528
-43.1748,11.4503,-4.7541
-43.1734,10.4428,-4.7555
-43.1720,9.4354,-4.7569
-43.1707,8.4280,-4.7583
-43.1693,7.4206,-4.7596
-43.1679,6.4134,-4.7610
-43.1666,5.4062,-4.7624
-43.1652,4.3990,-4.7638
-43.1638,3.3919,-4.7651
-43.1624,2.3849,-4.7665
-43.1611,1.3780,-4.7679
-43.1597,0.3710,-4.7692
-43.1583,-0.6358,-4.7706
-43.1569,-1.6426,-4.7720
-43.1556,-2.6493,-4.7734
-43.1542,-3.6559,-4.7747
-43.1528,-4.6625,-4.7761
-43.1515,-5.6690,-4.7775
-43.1501,-6.6755,-4.7788
-43.1487,-7.6819,-4.7802
-43.1473,-8.6883,-4.7816
-43.1460,-9.6946,-4.7830
-43.1446,-10.7008,-4.7843
-43.1432,-11.7070,-4.7857
-43.1419,-12.7131,-4.7871
-43.1405,-13.7191,-4.7885
-43.1391,-14.7262,-4.7898
-43.1377,-15.7271,-4.7912
-43.1364,-16.7369,-4.7926
-43.1350,-17.7427,-4.7939
-43.1336,-18.7485,-4.7953
-43.1322,-19.7541,-4.7967
-43.1309,-20.7598,-4.7981
-43.1295,-21.7653,-4.7994
-43.1281,-22.7709,-4.8008
-43.1268,-23.7763,-4.8022
-43.1254,-24.7817,-4.8035
-43.1240,-25.7870,-4.8049
-43.1226,-26.7923,-4.8063
-43.1213,-27.7975,-4.8077
-43.1199,-28.8026,-4.8090
-43.1185,-29.8077,-4.8104
-43.1171,-30.8127,-4.8118
-43.1158,-31.8177,-4.8132
-43.1144,-32.8226,-4.8145
-43.1130,-33.8274,-4.8159
-43.1117,-34.8322,-4.8173
-43.1103,-35.8369,-4.8186
-43.1089,-36.8416,-4.8200
-43.1075,-37.8462,-4.8214
-43.1062,-38.8507,-4.8228
-43.1048,-39.8552,-4.8241
-43.1034,-40.8596,-4.8255
-43.1021,-41.8640,-4.8269
-43.2635,-42.4731,-4.6565
-43.4171,-42.8808,-4.4576
-43.4531,-43.1999,-4.3320
-43.3506,-43.3970,-4.2989
-43.1106,-43.4533,-4.3643
-42.7585,-43.3760,-4.5170
-42.3282,-43.1897,-4.7363
-41.5491,-43.0911,-4.8379
-40.5425,-43.0897,-4.8392
-39.5360,-43.0883,-4.8406
-38.5296,-43.0870,-4.8420
-37.5232,-43.0856,-4.8433
-36.5169,-43.0842,-4.8447
-35.5106,-43.0828,-4.8461
-34.5044,-43.0815,-4.8475
-33.4983,-43.0801,-4.8488
-32.4922,-43.0787,-4.8502
-31.4862,-43.0774,-4.8516
-30.4802,-43.0760,-4.8530
-29.4743,-43.0746,-4.8543
-28.4685,-43.0732,-4.8557
-27.4627,-43.0719,-4.8571
-26.4570,-43.0705,-4.8584
-25.4513,-43.0691,-4.8598
-24.4457,-43.0677,-4.8612
-23.4402,-43.0664,-4.8626
-22.4347,-43.0650,-4.8639
-21.4293,-43.0636,-4.8653
-20.4239,-43.0623,-4.8667
-19.4186,-43.0609,-4.8681
-18.4134,-43.0595,-4.8694
-17.4082,-43.0581,-4.8708
-16.4031,-43.0568,-4.8722
-15.3981,-43.0554,-4.8735
-14.3931,-43.0540,-4.8749
-13.3881,-43.0526,-4.8763
-12.3833,-43.0513,-4.8777
-11.3784,-43.0499,-4.8790
-10.3737,-43.0485,-4.8804
-9.3690,-43.0472,-4.8818
-8.3644,-43.0458,-4.8831
-7.3598,-43.0444,-4.8845
-6.3553,-43.0430,-4.8859
-5.3508,-43.0417,-4.8873
-4.3464,-43.0403,-4.8886
-3.3421,-43.0389,-4.8900
-2.3378,-43.0376,-4.8914
-1.3336,-43.0362,-4.8928
-0.3295,-43.0348,-4.8941
0.6746,-43.0334,-4.8955
1.6787,-43.0321,-4.8969
2.6826,-43.0307,-4.8982
3.6866,-43.0293,-4.8996
4.6904,-43.0279,-4.9010
5.6942,-43.0266,-4.9024
6.6979,-43.0252,-4.9037
7.7016,-43.0238,-4.9051
8.7052,-43.0225,-4.9065
9.7088,-43.0211,-4.9078
10.7123,-43.0197,-4.9092
11.7157,-43.0183,-4.9106
12.7190,-43.0170,-4.9120
13.7224,-43.0156,-4.9133
14.7256,-43.0142,-4.9147
15.7288,-43.0128,-4.9161
16.7319,-43.0115,-4.9175
17.7350,-43.0101,-4.9188
18.7380,-43.0087,-4.9202
19.7409,-43.0074,-4.9216
20.7438,-43.0060,-4.9229
21.7485,-43.0046,-4.9243
22.7492,-43.0032,-4.9257
23.7521,-43.0019,-4.9271
24.7548,-43.0005,-4.9284
25.7574,-42.9991,-4.9298
26.7599,-42.9978,-4.9312
27.7623,-42.9964,-4.9326
28.7648,-42.9950,-4.9339
29.7671,-42.9936,-4.9353
30.7694,-42.9923,-4.9367
31.7716,-42.9909,-4.9380
32.7738,-42.9895,-4.9394
33.7759,-42.9881,-4.9408
34.7779,-42.9868,-4.9422
35.7799,-42.9854,-4.9435
36.7818,-42.9840,-4.9449
37.7837,-42.9827,-4.9463
38.7855,-42.9813,-4.9476
39.7872,-42.9799,-4.9490
40.7889,-42.9785,-4.9504
41.7905,-42.9772,-4.9518
42.3703,-43.1494,-4.7694
42.7738,-43.2980,-4.5737
43.0876,-43.3283,-4.4520
43.2786,-43.2200,-4.4230
43.3291,-42.9754,-4.4923
43.2473,-42.6205,-4.6476
43.0580,-42.1890,-4.8685
42.9662,-41.3947,-4.9627
42.9648,-40.3909,-4.9641
42.9634,-39.3871,-4.9655
42.9621,-38.3834,-4.9669
42.9607,-37.3798,-4.9682
42.9593,-36.3762,-4.9696
42.9580,-35.3727,-4.9710
42.9566,-34.3692,-4.9723
42.9552,-33.3658,-4.9737
42.9538,-32.3624,-4.9751
42.9525,-31.3592,-4.9765
42.9511,-30.3559,-4.9778
42.9497,-29.3528,-4.9792
42.9483,-28.3497,-4.9806
42.9470,-27.3466,-4.9820
42.9456,-26.3437,-4.9833
42.9442,-25.3408,-4.9847
42.9429,-24.3379,-4.9861
42.9415,-23.3351,-4.9874
42.9401,-22.3324,-4.9888
42.9387,-21.3297,-4.9902
42.9374,-20.3271,-4.9916
42.9360,-19.3245,-4.9929
42.9346,-18.3220,-4.9943
42.9333,-17.3196,-4.9957
42.9319,-16.3172,-4.9971
42.9305,-15.3149,-4.9984
42.9291,-14.3126,-4.9998
42.9278,-13.3104,-5.0012
42.9264,-12.3083,-5.0025
42.9250,-11.3062,-5.0039
42.9236,-10.3042,-5.0053
42.9223,-9.3022,-5.0067
42.9209,-8.3003,-5.0080
42.9195,-7.2985,-5.0094
42.9182,-6.2967,-5.0108
42.9168,-5.2950,-5.0121
42.9154,-4.2934,-5.0135
42.9140,-3.2918,-5.0149
42.9127,-2.2902,-5.0163
42.9113,-1.2888,-5.0176
42.9099,-0.2874,-5.0190
42.9095,0.0451,-5.0195
42.9095,0.0451,-5.0195
42.9081,1.0548,-5.0209
42.9067,2.0644,-5.0222
42.9053,3.0740,-5.0236
42.9039,4.0835,-5.0250
42.9025,5.0929,-5.0264
42.9011,6.1023,-5.0278
42.8998,7.1116,-5.0292
42.8984,8.1209,-5.0306
42.8970,9.1301,-5.0320
42.8956,10.1392,-5.0333
42.8942,11.1482,-5.0347
42.8928,12.1573,-5.0361
42.8914,13.1662,-5.0375
42.8900,14.1751,-5.0389
42.8887,15.1839,-5.0403
42.8873,16.1927,-5.0417
42.8859,17.2014,-5.0431
42.8845,18.2100,-5.0444
42.8831,19.2186,-5.0458
42.8817,20.2271,-5.0472
42.8803,21.2355,-5.0486
42.8789,22.2439,-5.0500
42.8776,23.2522,-5.0514
42.8762,24.2605,-5.0528
42.8748,25.2687,-5.0542
42.8734,26.2768,-5.0555
42.8720,27.2849,-5.0569
42.8706,28.2929,-5.0583
42.8692,29.3009,-5.0597
42.8678,30.3088,-5.0611
42.8665,31.3166,-5.0625
42.8651,32.3244,-5.0639
42.8637,33.3321,-5.0653
42.8623,34.3398,-5.0666
42.8609,35.3473,-5.0680
42.8595,36.3549,-5.0694
42.8581,37.3623,-5.0708
42.8567,38.3697,-5.0722
42.8554,39.3771,-5.0736
42.8540,40.3844,-5.0750
42.8526,41.3916,-5.0764
42.9657,42.1244,-4.9589
43.1409,42.5474,-4.7471
43.2038,42.8886,-4.6042
43.1311,43.1140,-4.5505
42.9183,43.2004,-4.5956
42.5863,43.1495,-4.7317
42.1687,42.9831,-4.9393
41.4995,42.8414,-5.0875
40.4901,42.8401,-5.0888
39.4807,42.8387,-5.0902
38.4714,42.8373,-5.0916
37.4621,42.8359,-5.0930
36.4529,42.8345,-5.0944
35.4438,42.8331,-5.0958
34.4347,42.8318,-5.0972
33.4257,42.8304,-5.0986
32.4168,42.8290,-5.0999
31.4079,42.8276,-5.1013
30.3991,42.8262,-5.1027
29.3903,42.8248,-5.1041
28.3816,42.8234,-5.1055
27.3729,42.8220,-5.1069
26.3644,42.8207,-5.1083
25.3558,42.8193,-5.1097
24.3474,42.8179,-5.1110
23.3390,42.8165,-5.1124
22.3307,42.8151,-5.1138
21.3224,42.8137,-5.1152
20.3142,42.8123,-5.1166
19.3060,42.8109,-5.1180
18.2980,42.8096,-5.1194
17.2899,42.8082,-5.1208
16.2820,42.8068,-5.1221
15.2741,42.8054,-5.1235
14.2662,42.8040,-5.1249
13.2585,42.8026,-5.1263
12.2507,42.8012,-5.1277
11.2431,42.7998,-5.1291
10.2355,42.7985,-5.1305
9.2280,42.7971,-5.1319
8.2205,42.7957,-5.1333
7.2131,42.7943,-5.1346
6.2057,42.7929,-5.1360
5.1985,42.7915,-5.1374
4.1912,42.7901,-5.1388
3.1841,42.7887,-5.1402
2.1770,42.7874,-5.1416
1.1699,42.7860,-5.1430
0.1630,42.7846,-5.1444
-0.8439,42.7832,-5.1457
-1.8508,42.7818,-5.1471
-2.8576,42.7804,-5.1485
-3.8643,42.7790,-5.1499
-4.8710,42.7776,-5.1513
-5.8776,42.7763,-5.1527
-6.8883,42.7749,-5.1541
-7.8867,42.7735,-5.1555
-8.8970,42.7721,-5.1568
-9.9034,42.7707,-5.1582
-10.9097,42.7693,-5.1596
-11.9159,42.7679,-5.1610
-12.9221,42.7665,-5.1624
-13.9282,42.7652,-5.1638
-14.9342,42.7638,-5.1652
-15.9402,42.7624,-5.1666
-16.9461,42.7610,-5.1679
-17.9520,42.7596,-5.1693
-18.9578,42.7582,-5.1707
-19.9635,42.7568,-5.1721
-20.9692,42.7554,-5.1735
-21.9748,42.7541,-5.1749
-22.9804,42.7527,-5.1763
-23.9859,42.7513,-5.1777
-24.9913,42.7499,-5.1790
-25.9967,42.7485,-5.1804
-27.0020,42.7471,-5.1818
-28.0072,42.7457,-5.1832
-29.0124,42.7443,-5.1846
-30.0175,42.7430,-5.1860
-31.0226,42.7416,-5.1874
-32.0276,42.7402,-5.1888
-33.0325,42.7388,-5.1901
-34.0374,42.7374,-5.1915
-35.0422,42.7360,-5.1929
-36.0470,42.7346,-5.1943
-37.0516,42.7332,-5.1957
-38.0563,42.7318,-5.1971
-39.0608,42.7305,-5.1985
-40.0653,42.7291,-5.1999
-41.0698,42.7277,-5.2012
-41.9078,42.7954,-5.1320
-42.3424,42.9896,-4.9092
-42.7035,43.0781,-4.7502
-42.9549,43.0348,-4.6768
-43.0709,42.8505,-4.7014
-43.0473,42.5414,-4.8197
-42.9030,42.1397,-5.0139
-42.6729,41.6818,-5.2577
-42.7152,40.5870,-5.2137
-42.7138,39.5804,-5.2151
-42.7124,38.5739,-5.2165
-42.7110,37.5674,-5.2179
-42.7096,36.5610,-5.2193
-42.7083,35.5546,-5.2207
-42.7069,34.5483,-5.2221
-42.7055,33.5421,-5.2234
-42.7041,32.5359,-5.2248
-42.7027,31.5298,-5.2262
-42.7013,30.5238,-5.2276
-42.6999,29.5178,-5.2290
-42.6985,28.5119,-5.2304
-42.6972,27.5060,-5.2318
-42.6958,26.5002,-5.2332
-42.6944,25.4945,-5.2345
-42.6930,24.4888,-5.2359
-42.6916,23.4832,-5.2373
-42.6902,22.4776,-5.2387
-42.6888,21.4721,-5.2401
-42.6874,20.4667,-5.2415
-42.6861,19.4613,-5.2429
-42.6847,18.4560,-5.2443
-42.6833,17.4508,-5.2456
-42.6819,16.4456,-5.2470
-42.6805,15.4404,-5.2484
-42.6791,14.4354,-5.2498
-42.6777,13.4304,-5.2512
-42.6763,12.4254,-5.2526
-42.6750,11.4206,-5.2540
-42.6736,10.4157,-5.2554
-42.6722,9.4110,-5.2567
-42.6708,8.4063,-5.2581
-42.6694,7.4017,-5.2595
-42.6680,6.3971,-5.2609
-42.6666,5.3926,-5.2623
-42.6652,4.3881,-5.2637
-42.6639,3.3837,-5.2651
-42.6625,2.3794,-5.2665
-42.6611,1.3752,-5.2678
-42.6597,0.3709,-5.2692
-42.6583,-0.6332,-5.2706
-42.6569,-1.6373,-5.2720
-42.6555,-2.6413,-5.2734
-42.6541,-3.6453,-5.2748
-42.6528,-4.6492,-5.2762
-42.6514,-5.6530,-5.2776
-42.6500,-6.6568,-5.2790
-42.6486,-7.6605,-5.2803
-42.6472,-8.6642,-5.2817
-42.6458,-9.6678,-5.2831
-42.6444,-10.6713,-5.2845
-42.6430,-11.6748,-5.2859
-42.6417,-12.6782,-5.2873
-42.6403,-13.6815,-5.2887
-42.6389,-14.6851,-5.2901
-42.6375,-15.6881,-5.2914
-42.6361,-16.6912,-5.2928
-42.6347,-17.6943,-5.2942
-42.6333,-18.6974,-5.2956
-42.6319,-19.7003,-5.2970
-42.6306,-20.7033,-5.2984
-42.6292,-21.7061,-5.2998
-42.6278,-22.7089,-5.3012
-42.6264,-23.7116,-5.3025
-42.6250,-24.7143,-5.3039
-42.6236,-25.7169,-5.3053
-42.6222,-26.7195,-5.3067
-42.6208,-27.7220,-5.3081
-42.6195,-28.7244,-5.3095
-42.6181,-29.7267,-5.3109
-42.6167,-30.7290,-5.3123
-42.6153,-31.7313,-5.3136
-42.6139,-32.7335,-5.3150
-42.6125,-33.7356,-5.3164
-42.6111,-34.7376,-5.3178
-42.6097,-35.7396,-5.3192
-42.6084,-36.7416,-5.3206
-42.6070,-37.7434,-5.3220
-42.6056,-38.7452,-5.3234
-42.6042,-39.7470,-5.3247
-42.6028,-40.7487,-5.3261
-42.5950,-41.7504,-5.3330
-42.8347,-42.1372,-5.0729
-42.9466,-42.5142,-4.8998
-42.9320,-42.7902,-4.8074
-42.7769,-42.9353,-4.8114
-42.4919,-42.9397,-4.9113
-42.1076,-42.8187,-5.0910
-41.6592,-42.6026,-5.3263
-40.6832,-42.5903,-5.3386
-39.6794,-42.5889,-5.3400
-38.6756,-42.5875,-5.3414
-37.6719,-42.5862,-5.3428
-36.6682,-42.5848,-5.3442
-35.6646,-42.5834,-5.3456
-34.6611,-42.5820,-5.3469
-33.6576,-42.5806,-5.3483
-32.6542,-42.5792,-5.3497
-31.6509,-42.5778,-5.3511
-30.6476,-42.5764,-5.3525
-29.6443,-42.5751,-5.3539
-28.6412,-42.5737,-5.3553
-27.6381,-42.5723,-5.3567
-26.6350,-42.5709,-5.3580
-25.6320,-42.5695,-5.3594
-24.6291,-42.5681,-5.3608
-23.6263,-42.5667,-5.3622
-22.6235,-42.5653,-5.3636
-21.6207,-42.5639,-5.3650
-20.6181,-42.5626,-5.3664
-19.6154,-42.5612,-5.3678
-18.6129,-42.5598,-5.3691
-17.6104,-42.5584,-5.3705
-16.6080,-42.5570,-5.3719
-15.6056,-42.5556,-5.3733
-14.6033,-42.5542,-5.3747
-13.6011,-42.5528,-5.3761
-12.5989,-42.5515,-5.3775
-11.5968,-42.5501,-5.3789
-10.5947,-42.5487,-5.3802
-9.5927,-42.5473,-5.3816
-8.5908,-42.5459,-5.3830
-7.5889,-42.5445,-5.3844
-6.5871,-42.5431,-5.3858
-5.5853,-42.5417,-5.3872
-4.5836,-42.5404,-5.3886
-3.5820,-42.5390,-5.3900
-2.5805,-42.5376,-5.3913
-1.5790,-42.5362,-5.3927
-0.5775,-42.5348,-5.3941
0.4239,-42.5334,-5.3955
1.4252,-42.5320,-5.3969
2.4264,-42.5306,-5.3983
3.4276,-42.5293,-5.3997
4.4288,-42.5279,-5.4011
5.4298,-42.5265,-5.4024
6.4308,-42.5251,-5.4038
7.4318,-42.5237,-5.4052
8.4327,-42.5223,-5.4066
9.4335,-42.5209,-5.4080
10.4343,-42.5195,-5.4094
11.4350,-42.5182,-5.4108
12.4356,-42.5168,-5.4122
13.4362,-42.5154,-5.4135
14.4367,-42.5140,-5.4149
15.4372,-42.5126,-5.4163
16.4376,-42.5112,-5.4177
17.4379,-42.5098,-5.4191
18.4382,-42.5084,-5.4205
19.4384,-42.5071,-5.4219
20.4385,-42.5057,-5.4233
21.4397,-42.5043,-5.4247
22.4376,-42.5029,-5.4260
23.4386,-42.5015,-5.4274
24.4385,-42.5001,-5.4288
25.4383,-42.4987,-5.4302
26.4381,-42.4973,-5.4316
27.4378,-42.4960,-5.4330
28.4375,-42.4946,-5.4344
29.4371,-42.4932,-5.4358
30.4366,-42.4918,-5.4371
31.4361,-42.4904,-5.4385
32.4355,-42.4890,-5.4399
33.4348,-42.4876,-5.4413
34.4341,-42.4862,-5.4427
35.4333,-42.4849,-5.4441
36.4325,-42.4835,-5.4455
37.4316,-42.4821,-5.4469
38.4306,-42.4807,-5.4482
39.4296,-42.4793,-5.4496
40.4285,-42.4779,-5.4510
41.4274,-42.4749,-5.4540
41.9284,-42.6753,-5.2395
42.3209,-42.8095,-5.0529
42.6198,-42.8227,-4.9425
42.7931,-42.6967,-4.9262
42.8259,-42.4371,-5.0070
42.7294,-42.0717,-5.1714
42.5302,-41.6346,-5.3976
42.4654,-40.7785,-5.4635
42.4640,-39.7775,-5.4649
42.4627,-38.7764,-5.4663
42.4613,-37.7755,-5.4677
42.4599,-36.7746,-5.4691
42.4585,-35.7738,-5.4704
42.4571,-34.7730,-5.4718
42.4557,-33.7723,-5.4732
42.4543,-32.7717,-5.4746
42.4529,-31.7711,-5.4760
42.4515,-30.7706,-5.4774
42.4502,-29.7701,-5.4788
42.4488,-28.7697,-5.4802
42.4474,-27.7694,-5.4815
42.4460,-26.7691,-5.4829
42.4446,-25.7689,-5.4843
42.4432,-24.7688,-5.4857
42.4418,-23.7687,-5.4871
42.4404,-22.7686,-5.4885
42.4391,-21.7687,-5.4899
42.4377,-20.7688,-5.4913
42.4363,-19.7689,-5.4926
42.4349,-18.7691,-5.4940
42.4335,-17.7694,-5.4954
42.4321,-16.7698,-5.4968
42.4307,-15.7702,-5.4982
42.4293,-14.7706,-5.4996
42.4280,-13.7712,-5.5010
42.4266,-12.7718,-5.5024
42.4252,-11.7724,-5.5037
42.4238,-10.7731,-5.5051
42.4224,-9.7739,-5.5065
42.4210,-8.7747,-5.5079
42.4196,-7.7756,-5.5093
42.4182,-6.7766,-5.5107
42.4169,-5.7776,-5.5121
42.4155,-4.7787,-5.5135
42.4141,-3.7798,-5.5148
42.4127,-2.7810,-5.5162
42.4113,-1.7823,-5.5176
42.4099,-0.7836,-5.5190
42.4095,-0.4549,-5.5195
42.4095,-0.4549,-5.5195
42.4081,0.5577,-5.5209
42.4067,1.5703,-5.5223
42.4053,2.5827,-5.5237
42.4039,3.5951,-5.5251
42.4025,4.6075,-5.5265
42.4010,5.6198,-5.5279
42.3996,6.6320,-5.5293
42.3982,7.6441,-5.5307
42.3968,8.6562,-5.5321
42.3954,9.6683,-5.5335
42.3940,10.6802,-5.5349
42.3926,11.6921,-5.5363
42.3912,12.7040,-5.5377
42.3898,13.7158,-5.5391
42.3884,14.7275,-5.5405
42.3870,15.7391,-5.5419
42.3856,16.7507,-5.5433
42.3842,17.7622,-5.5447
42.3828,18.7737,-5.5461
42.3814,19.7851,-5.5475
42.3800,20.7964,-5.5489
42.3786,21.8077,-5.5503
42.3772,22.8189,-5.5517
42.3758,23.8301,-5.5531
42.3744,24.8412,-5.5545
42.3730,25.8522,-5.5559
42.3716,26.8631,-5.5574
42.3702,27.8740,-5.5588
42.3688,28.8849,-5.5602
42.3674,29.8956,-5.5616
42.3660,30.9063,-5.5630
42.3646,31.9170,-5.5644
42.3632,32.9276,-5.5658
42.3618,33.9381,-5.5672
42.3604,34.9485,-5.5686
42.3590,35.9589,-5.5700
42.3575,36.9692,-5.5714
42.3561,37.9795,-5.5728
42.3547,38.9897,-5.5742
42.3533,39.9999,-5.5756
42.3515,41.0099,-5.5774
42.4906,41.6777,-5.4316
42.6539,42.0935,-5.2266
42.7010,42.4228,-5.0936
42.6098,42.6319,-5.0522
42.3793,42.7000,-5.1100
42.0332,42.6321,-5.2570
41.6057,42.4523,-5.4727
40.8568,42.3407,-5.5882
39.8445,42.3393,-5.5896
38.8323,42.3379,-5.5910
37.8201,42.3365,-5.5924
36.8079,42.3351,-5.5938
35.7959,42.3337,-5.5952
34.7839,42.3323,-5.5966
33.7719,42.3309,-5.5980
32.7601,42.3295,-5.5994
31.7483,42.3281,-5.6009
30.7365,42.3267,-5.6023
29.7248,42.3253,-5.6037
28.7132,42.3239,-5.6051
27.7016,42.3225,-5.6065
26.6902,42.3211,-5.6079
25.6787,42.3197,-5.6093
24.6673,42.3183,-5.6107
23.6560,42.3169,-5.6121
22.6448,42.3155,-5.6135
21.6336,42.3140,-5.6149
20.6225,42.3126,-5.6163
19.6114,42.3112,-5.6177
18.6005,42.3098,-5.6191
17.5895,42.3084,-5.6205
16.5787,42.3070,-5.6219
15.5679,42.3056,-5.6233
14.5571,42.3042,-5.6247
13.5464,42.3028,-5.6261
12.5358,42.3014,-5.6275
11.5253,42.3000,-5.6289
10.5148,42.2986,-5.6303
9.5044,42.2972,-5.6317
8.4940,42.2958,-5.6331
7.4837,42.2944,-5.6345
6.4735,42.2930,-5.6359
5.4633,42.2916,-5.6373
4.4532,42.2902,-5.6387
3.4431,42.2888,-5.6401
2.4332,42.2874,-5.6415
1.4232,42.2860,-5.6429
0.4134,42.2846,-5.6444
-0.5964,42.2832,-5.6458
-1.6062,42.2818,-5.6472
-2.6158,42.2804,-5.6486
-3.6254,42.2790,-5.6500
-4.6350,42.2776,-5.6514
-5.6445,42.2762,-5.6528
-6.6576,42.2748,-5.6542
-7.6587,42.2734,-5.6556
-8.6726,42.2720,-5.6570
-9.6818,42.2705,-5.6584
-10.6910,42.2691,-5.6598
-11.7001,42.2677,-5.6612
-12.7091,42.2663,-5.6626
-13.7181,42.2649,-5.6640
-14.7270,42.2635,-5.6654
-15.7359,42.2621,-5.6668
-16.7447,42.2607,-5.6682
-17.7534,42.2593,-5.6696
-18.7621,42.2579,-5.6710
-19.7707,42.2565,-5.6724
-20.7792,42.2551,-5.6738
-21.7877,42.2537,-5.6752
-22.7961,42.2523,-5.6766
-23.8044,42.2509,-5.6780
-24.8127,42.2495,-5.6794
-25.8209,42.2481,-5.6808
-26.8291,42.2467,-5.6822
-27.8372,42.2453,-5.6836
-28.8452,42.2439,-5.6850
-29.8532,42.2425,-5.6864
-30.8611,42.2411,-5.6878
-31.8690,42.2397,-5.6893
-32.8768,42.2383,-5.6907
-33.8845,42.2369,-5.6921
-34.8921,42.2355,-5.6935
-35.8997,42.2341,-5.6949
