X,Y,Z
34.1513,-19.8594,-8.8509
34.6094,-19.0434,-8.8529
35.0480,-18.2169,-8.8550
35.4669,-17.3802,-8.8570
35.8658,-16.5340,-8.8591
36.2446,-15.6786,-8.8612
36.6029,-14.8145,-8.8632
36.9406,-13.9423,-8.8653
37.2576,-13.0624,-8.8673
37.5536,-12.1752,-8.8694
37.8285,-11.2814,-8.8714
38.0821,-10.3814,-8.8735
38.3144,-9.4758,-8.8756
38.5250,-8.5649,-8.8776
38.7141,-7.6494,-8.8797
38.8814,-6.7297,-8.8817
39.0268,-5.8064,-8.8838
39.1503,-4.8800,-8.8858
39.2519,-3.9510,-8.8879
39.3313,-3.0199,-8.8900
39.3888,-2.0873,-8.8920
39.4241,-1.1536,-8.8941
39.4372,-0.2195,-8.8962
39.4371,-0.0000,-8.8966
39.4371,0.0000,-8.8966
39.4225,0.9507,-8.8988
39.3849,1.9007,-8.9009
39.3244,2.8494,-8.9031
39.2411,3.7963,-8.9052
39.1349,4.7408,-8.9074
39.0061,5.6825,-8.9095
38.8546,6.6206,-8.9116
38.6806,7.5548,-8.9138
38.4841,8.4845,-8.9159
38.2653,9.4090,-8.9180
38.0243,10.3280,-8.9201
37.7612,11.2408,-8.9222
37.4762,12.1469,-8.9244
37.1695,13.0458,-8.9265
36.8413,13.9370,-8.9286
36.4917,14.8199,-8.9307
36.1209,15.6941,-8.9328
35.7292,16.5591,-8.9348
35.3168,17.4143,-8.9369
34.8840,18.2592,-8.9390
34.4309,19.0934,-8.9411
33.9579,19.9163,-8.9432
33.4653,20.7276,-8.9453
32.9533,21.5266,-8.9473
32.4222,22.3131,-8.9494
31.8723,23.0864,-8.9515
31.3040,23.8462,-8.9535
30.7177,24.5921,-8.9556
30.1135,25.3235,-8.9576
29.4920,26.0401,-8.9597
28.8534,26.7414,-8.9617
28.1981,27.4271,-8.9638
27.5266,28.0968,-8.9658
26.8391,28.7500,-8.9678
26.1362,29.3864,-8.9699
25.4182,30.0057,-8.9719
24.6855,30.6074,-8.9739
23.9386,31.1912,-8.9760
23.1779,31.7568,-8.9780
22.4039,32.3039,-8.9800
21.6169,32.8321,-8.9820
20.8175,33.3412,-8.9841
20.0061,33.8308,-8.9861
19.1833,34.3006,-8.9881
18.3494,34.7505,-8.9901
17.5049,35.1801,-8.9921
16.6505,35.5892,-8.9941
15.7864,35.9775,-8.9961
14.9134,36.3449,-8.9981
14.0318,36.6911,-9.0001
13.1422,37.0159,-9.0021
12.2450,37.3191,-9.0041
11.3409,37.6007,-9.0061
10.4304,37.8603,-9.0081
9.5139,38.0979,-9.0101
8.5895,38.3139,-9.0120
7.6652,38.5062,-9.0142
6.7341,38.6767,-9.0163
5.7993,38.8246,-9.0184
4.8612,38.9500,-9.0206
3.9205,39.0527,-9.0227
2.9776,39.1327,-9.0248
2.0332,39.1900,-9.0270
1.0877,39.2244,-9.0291
0.1418,39.2361,-9.0312
-0.8041,39.2250,-9.0333
-1.7494,39.1911,-9.0354
-2.6935,39.1344,-9.0375
-3.6358,39.0549,-9.0397
-4.5760,38.9528,-9.0418
-5.5133,38.8281,-9.0439
-6.4472,38.6808,-9.0460
-7.3773,38.5111,-9.0481
-8.3029,38.3190,-9.0501
-9.2236,38.1047,-9.0522
-10.1387,37.8683,-9.0543
-11.0478,37.6099,-9.0564
-11.9503,37.3297,-9.0585
-12.8458,37.0278,-9.0606
-13.7337,36.7045,-9.0626
-14.6134,36.3599,-9.0647
-15.4845,35.9942,-9.0668
-16.3464,35.6076,-9.0689
-17.1988,35.2005,-9.0709
-18.0410,34.7729,-9.0730
-18.8726,34.3252,-9.0751
-19.6931,33.8576,-9.0771
-20.5020,33.3704,-9.0792
-21.2988,32.8639,-9.0812
-22.0832,32.3383,-9.0833
-22.8546,31.7941,-9.0853
-23.6126,31.2315,-9.0874
-24.3568,30.6508,-9.0894
-25.0867,30.0523,-9.0915
-25.8019,29.4365,-9.0935
-26.5020,28.8037,-9.0956
-27.1866,28.1543,-9.0976
-27.8553,27.4886,-9.0996
-28.5077,26.8070,-9.1017
-29.1435,26.1099,-9.1037
-29.7622,25.3978,-9.1057
-30.3635,24.6710,-9.1078
-30.9470,23.9300,-9.1098
-31.5125,23.1752,-9.1118
-32.0596,22.4071,-9.1139
-32.5880,21.6260,-9.1159
-33.0973,20.8325,-9.1179
-33.5874,20.0270,-9.1199
-34.0578,19.2100,-9.1219
-34.5084,18.3820,-9.1240
-34.9389,17.5434,-9.1260
-35.3506,16.6913,-9.1280
-35.7383,15.8364,-9.1301
-36.1068,14.9691,-9.1322
-36.4542,14.0931,-9.1343
-36.7804,13.2091,-9.1365
-37.0852,12.3176,-9.1386
-37.3684,11.4191,-9.1407
-37.6298,10.5140,-9.1428
-37.8693,9.6030,-9.1450
-38.0868,8.6866,-9.1471
-38.2821,7.7653,-9.1492
-38.4551,6.8396,-9.1513
-38.6057,5.9101,-9.1534
-38.7339,4.9772,-9.1555
-38.8395,4.0417,-9.1576
-38.9226,3.1039,-9.1597
-38.9830,2.1645,-9.1618
-39.0208,1.2240,-9.1639
-39.0359,0.2829,-9.1660
-39.0283,-0.6582,-9.1681
-38.9980,-1.5987,-9.1702
-38.9450,-2.5382,-9.1723
-38.8695,-3.4761,-9.1744
-38.7713,-4.4118,-9.1764
-38.6506,-5.3448,-9.1785
-38.5075,-6.2745,-9.1806
-38.3421,-7.2005,-9.1827
-38.1543,-8.1221,-9.1848
-37.9445,-9.0388,-9.1868
-37.7126,-9.9502,-9.1889
-37.4588,-10.8556,-9.1910
-37.1833,-11.7546,-9.1931
-36.8863,-12.6466,-9.1951
-36.5678,-13.5311,-9.1972
-36.2281,-14.4076,-9.1993
-35.8675,-15.2756,-9.2013
-35.4860,-16.1346,-9.2034
-35.0840,-16.9840,-9.2055
-34.6617,-17.8235,-9.2075
-34.2193,-18.6525,-9.2096
-33.7570,-19.4705,-9.2116
-33.2752,-20.2771,-9.2137
-32.7742,-21.0717,-9.2158
-32.2542,-21.8540,-9.2178
-31.7155,-22.6235,-9.2199
-31.1585,-23.3797,-9.2219
-30.5834,-24.1222,-9.2240
-29.9907,-24.8506,-9.2260
-29.3806,-25.5644,-9.2281
-28.7535,-26.2632,-9.2301
-28.1099,-26.9467,-9.2322
-27.4499,-27.6144,-9.2342
-26.7742,-28.2659,-9.2363
-26.0830,-28.9009,-9.2383
-25.3767,-29.5190,-9.2404
-24.6558,-30.1199,-9.2424
-23.9206,-30.7032,-9.2445
-23.1736,-31.2671,-9.2465
-22.4094,-31.8154,-9.2487
-21.6341,-32.3438,-9.2508
-20.8464,-32.8534,-9.2529
-20.0468,-33.3437,-9.2550
-19.2356,-33.8146,-9.2571
-18.4133,-34.2658,-9.2593
-17.5805,-34.6970,-9.2614
-16.7376,-35.1079,-9.2635
-15.8851,-35.4984,-9.2656
-15.0235,-35.8682,-9.2677
-14.1534,-36.2171,-9.2698
-13.2751,-36.5448,-9.2719
-12.3893,-36.8513,-9.2740
-11.4963,-37.1364,-9.2761
-10.5969,-37.3998,-9.2782
-9.6914,-37.6414,-9.2803
-8.7805,-37.8611,-9.2824
-7.8646,-38.0588,-9.2845
-6.9442,-38.2343,-9.2866
-6.0200,-38.3876,-9.2887
-5.0924,-38.5185,-9.2908
-4.1621,-38.6270,-9.2928
-3.2294,-38.7131,-9.2949
-2.2950,-38.7766,-9.2970
-1.3594,-38.8177,-9.2991
-0.4232,-38.8361,-9.3012
0.5131,-38.8320,-9.3033
1.4490,-38.8053,-9.3054
2.3839,-38.7560,-9.3075
3.3173,-38.6842,-9.3095
4.2485,-38.5900,-9.3116
5.1772,-38.4734,-9.3137
6.1027,-38.3344,-9.3158
7.0245,-38.1731,-9.3179
7.9421,-37.9897,-9.3199
8.8549,-37.7842,-9.3220
9.7625,-37.5568,-9.3241
10.6642,-37.3077,-9.3262
11.5596,-37.0368,-9.3283
12.4481,-36.7445,-9.3303
13.3293,-36.4309,-9.3324
14.2026,-36.0962,-9.3345
15.0674,-35.7405,-9.3366
15.9234,-35.3641,-9.3387
16.7700,-34.9672,-9.3407
17.6067,-34.5501,-9.3428
18.4331,-34.1129,-9.3449
19.2486,-33.6560,-9.3470
20.0528,-33.1796,-9.3490
20.8452,-32.6840,-9.3511
21.6254,-32.1694,-9.3532
22.3929,-31.6363,-9.3553
23.1472,-31.0848,-9.3574
23.8880,-30.5154,-9.3594
24.6148,-29.9283,-9.3615
25.3267,-29.3242,-9.3636
26.0246,-28.7025,-9.3657
26.7069,-28.0646,-9.3678
27.3735,-27.4104,-9.3699
28.0241,-26.7405,-9.3720
28.6583,-26.0550,-9.3741
29.2758,-25.3546,-9.3762
29.8762,-24.6395,-9.3783
30.4591,-23.9102,-9.3804
31.0242,-23.1672,-9.3825
31.5712,-22.4108,-9.3846
32.0997,-21.6414,-9.3867
32.6095,-20.8597,-9.3888
33.1003,-20.0659,-9.3909
33.5718,-19.2606,-9.3930
34.0237,-18.4442,-9.3951
34.4557,-17.6173,-9.3972
34.8676,-16.7802,-9.3993
35.2593,-15.9335,-9.4014
35.6303,-15.0777,-9.4035
35.9806,-14.2132,-9.4056
36.3099,-13.3407,-9.4077
36.6181,-12.4605,-9.4098
36.9049,-11.5732,-9.4119
37.1703,-10.6793,-9.4140
37.4140,-9.7794,-9.4161
37.6359,-8.8739,-9.4182
37.8359,-7.9634,-9.4203
38.0139,-7.0484,-9.4224
38.1698,-6.1294,-9.4245
38.3034,-5.2071,-9.4266
38.4148,-4.2819,-9.4287
38.5038,-3.3543,-9.4307
38.5705,-2.4249,-9.4328
38.6147,-1.4943,-9.4349
38.6364,-0.5629,-9.4370
38.6387,0.0000,-9.4383
38.6387,0.0000,-9.4383
38.6239,0.9478,-9.4405
38.5859,1.8948,-9.4427
38.5246,2.8405,-9.4449
38.4402,3.7844,-9.4471
38.3326,4.7258,-9.4492
38.2021,5.6643,-9.4514
38.0485,6.5991,-9.4536
37.8721,7.5299,-9.4557
37.6729,8.4560,-9.4579
37.4511,9.3768,-9.4601
37.2068,10.2918,-9.4622
36.9402,11.2005,-9.4644
36.6514,12.1024,-9.4665
36.3405,12.9968,-9.4687
36.0079,13.8832,-9.4708
35.6536,14.7611,-9.4729
35.2780,15.6300,-9.4751
34.8812,16.4894,-9.4772
34.4634,17.3387,-9.4793
34.0250,18.1775,-9.4815
33.5662,19.0051,-9.4836
33.0873,19.8212,-9.4857
32.5885,20.6253,-9.4878
32.0702,21.4168,-9.4899
31.5327,22.1953,-9.4920
30.9763,22.9603,-9.4941
30.4014,23.7114,-9.4962
29.8082,24.4481,-9.4983
29.1972,25.1700,-9.5004
28.5688,25.8766,-9.5025
27.9232,26.5676,-9.5046
27.2610,27.2424,-9.5067
26.5824,27.9008,-9.5087
25.8880,28.5422,-9.5108
25.1781,29.1664,-9.5129
24.4532,29.7730,-9.5150
23.7136,30.3615,-9.5170
22.9599,30.9317,-9.5191
22.1925,31.4831,-9.5212
21.4119,32.0156,-9.5232
20.6185,32.5287,-9.5253
19.8128,33.0221,-9.5273
18.9954,33.4957,-9.5294
18.1666,33.9489,-9.5314
17.3270,34.3817,-9.5335
16.4771,34.7937,-9.5355
15.6175,35.1848,-9.5376
14.7486,35.5546,-9.5396
13.8709,35.9029,-9.5416
12.9850,36.2296,-9.5437
12.0915,36.5344,-9.5457
11.1908,36.8173,-9.5477
10.2835,37.0779,-9.5498
9.3701,37.3161,-9.5518
8.4513,37.5319,-9.5538
7.5275,37.7251,-9.5558
6.5995,37.8955,-9.5579
5.6673,38.0429,-9.5601
4.7320,38.1673,-9.5622
3.7940,38.2688,-9.5644
2.8539,38.3472,-9.5666
1.9122,38.4026,-9.5688
0.9695,38.4348,-9.5709
0.0264,38.4439,-9.5731
-0.9166,38.4299,-9.5752
-1.8588,38.3927,-9.5774
-2.7999,38.3325,-9.5796
-3.7390,38.2492,-9.5817
-4.6758,38.1429,-9.5839
-5.6096,38.0137,-9.5860
-6.5399,37.8616,-9.5881
-7.4661,37.6868,-9.5903
-8.3876,37.4893,-9.5924
-9.3040,37.2693,-9.5946
-10.2146,37.0269,-9.5967
-11.1189,36.7622,-9.5988
-12.0164,36.4755,-9.6009
-12.9065,36.1669,-9.6031
-13.7887,35.8366,-9.6052
-14.6625,35.4848,-9.6073
-15.5273,35.1116,-9.6094
-16.3826,34.7174,-9.6115
-17.2280,34.3024,-9.6136
-18.0628,33.8668,-9.6157
-18.8867,33.4109,-9.6178
-19.6990,32.9350,-9.6199
-20.4994,32.4393,-9.6220
-21.2873,31.9241,-9.6241
-22.0623,31.3899,-9.6262
-22.8238,30.8368,-9.6283
-23.5716,30.2653,-9.6304
-24.3050,29.6757,-9.6325
-25.0237,29.0683,-9.6346
-25.7272,28.4435,-9.6367
-26.4151,27.8017,-9.6388
-27.0870,27.1432,-9.6408
-27.7426,26.4685,-9.6429
-28.3813,25.7780,-9.6450
-29.0028,25.0721,-9.6471
-29.6068,24.3513,-9.6491
-30.1929,23.6158,-9.6512
-30.7608,22.8663,-9.6533
-31.3100,22.1032,-9.6553
-31.8403,21.3268,-9.6574
-32.3514,20.5378,-9.6595
-32.8429,19.7365,-9.6615
-33.3146,18.9234,-9.6636
-33.7662,18.0991,-9.6657
-34.1974,17.2641,-9.6677
-34.6079,16.4188,-9.6698
-34.9976,15.5637,-9.6718
-35.3661,14.6994,-9.6739
-35.7133,13.8264,-9.6760
-36.0388,12.9454,-9.6780
-36.3427,12.0562,-9.6802
-36.6245,11.1602,-9.6823
-36.8843,10.2576,-9.6845
-37.1218,9.3490,-9.6867
-37.3369,8.4349,-9.6888
-37.5296,7.5159,-9.6910
-37.6996,6.5925,-9.6931
-37.8470,5.6653,-9.6953
-37.9715,4.7348,-9.6975
-38.0732,3.8016,-9.6996
-38.1519,2.8663,-9.7017
-38.2077,1.9294,-9.7039
-38.2404,0.9915,-9.7060
-38.2502,0.0532,-9.7082
-38.2369,-0.8850,-9.7103
-38.2007,-1.8226,-9.7124
-38.1414,-2.7589,-9.7146
-38.0593,-3.6934,-9.7167
-37.9542,-4.6255,-9.7188
-37.8263,-5.5547,-9.7210
-37.6757,-6.4804,-9.7231
-37.5024,-7.4020,-9.7252
-37.3066,-8.3191,-9.7273
-37.0884,-9.2310,-9.7294
-36.8479,-10.1372,-9.7316
-36.5852,-11.0371,-9.7337
-36.3006,-11.9303,-9.7358
-35.9942,-12.8161,-9.7379
-35.6662,-13.6941,-9.7400
-35.3167,-14.5638,-9.7421
-34.9461,-15.4245,-9.7442
-34.5545,-16.2758,-9.7463
-34.1422,-17.1172,-9.7485
-33.7094,-17.9481,-9.7506
-33.2564,-18.7681,-9.7527
-32.7834,-19.5767,-9.7548
-32.2908,-20.3734,-9.7569
-31.7788,-21.1577,-9.7590
-31.2478,-21.9292,-9.7611
-30.6981,-22.6873,-9.7632
-30.1300,-23.4317,-9.7653
-29.5438,-24.1618,-9.7674
-28.9400,-24.8773,-9.7694
-28.3188,-25.5777,-9.7715
-27.6807,-26.2626,-9.7736
-27.0261,-26.9316,-9.7757
-26.3553,-27.5843,-9.7778
-25.6687,-28.2203,-9.7799
-24.9668,-28.8392,-9.7820
-24.2500,-29.4407,-9.7841
-23.5187,-30.0243,-9.7862
-22.7733,-30.5898,-9.7883
-22.0144,-31.1368,-9.7904
-21.2423,-31.6650,-9.7924
-20.4576,-32.1740,-9.7945
-19.6607,-32.6636,-9.7966
-18.8523,-33.1334,-9.7987
-18.0322,-33.5833,-9.8009
-17.2016,-34.0128,-9.8030
-16.3608,-34.4217,-9.8052
-15.5103,-34.8099,-9.8073
-14.6505,-35.1771,-9.8095
-13.7821,-35.5230,-9.8116
-12.9056,-35.8475,-9.8138
-12.0214,-36.1504,-9.8159
-11.1301,-36.4315,-9.8181
-10.2323,-36.6907,-9.8202
-9.3285,-36.9277,-9.8223
-8.4192,-37.1424,-9.8245
-7.5050,-37.3348,-9.8266
-6.5864,-37.5047,-9.8288
-5.6639,-37.6519,-9.8309
-4.7383,-37.7765,-9.8330
-3.8099,-37.8784,-9.8352
-2.8794,-37.9574,-9.8373
-1.9473,-38.0136,-9.8394
-1.0141,-38.0469,-9.8415
-0.0806,-38.0574,-9.8437
0.8529,-38.0449,-9.8458
1.7858,-38.0095,-9.8479
2.7174,-37.9512,-9.8500
3.6472,-37.8702,-9.8522
4.5747,-37.7663,-9.8543
5.4993,-37.6398,-9.8564
6.4204,-37.4906,-9.8585
7.3375,-37.3189,-9.8607
8.2501,-37.1247,-9.8628
9.1575,-36.9083,-9.8649
10.0593,-36.6696,-9.8670
10.9549,-36.4090,-9.8691
11.8438,-36.1265,-9.8713
12.7254,-35.8222,-9.8734
13.5992,-35.4965,-9.8755
14.4647,-35.1495,-9.8776
15.3213,-34.7813,-9.8797
16.1686,-34.3923,-9.8818
17.0061,-33.9827,-9.8840
17.8331,-33.5527,-9.8861
18.6493,-33.1025,-9.8882
19.4542,-32.6326,-9.8903
20.2472,-32.1430,-9.8924
21.0279,-31.6342,-9.8945
21.7958,-31.1064,-9.8967
22.5505,-30.5600,-9.8988
23.2915,-29.9953,-9.9009
24.0184,-29.4126,-9.9030
24.7307,-28.8123,-9.9051
25.4280,-28.1948,-9.9072
26.1099,-27.5604,-9.9094
26.7760,-26.9096,-9.9115
27.4258,-26.2426,-9.9136
28.0591,-25.5599,-9.9157
28.6754,-24.8620,-9.9178
29.2742,-24.1493,-9.9200
29.8555,-23.4220,-9.9221
30.4186,-22.6808,-9.9242
30.9633,-21.9261,-9.9264
31.4893,-21.1583,-9.9285
31.9963,-20.3779,-9.9307
32.4840,-19.5854,-9.9328
32.9520,-18.7812,-9.9349
33.4001,-17.9658,-9.9371
33.8281,-17.1397,-9.9392
34.2356,-16.3035,-9.9413
34.6224,-15.4576,-9.9435
34.9884,-14.6025,-9.9456
35.3333,-13.7388,-9.9478
35.6568,-12.8669,-9.9499
35.9589,-11.9875,-9.9520
36.2392,-11.1009,-9.9541
36.4977,-10.2078,-9.9563
36.7342,-9.3088,-9.9584
36.9486,-8.4042,-9.9605
37.1407,-7.4948,-9.9627
37.3104,-6.5810,-9.9648
37.4576,-5.6633,-9.9669
37.5823,-4.7424,-9.9691
37.6843,-3.8188,-9.9712
37.7637,-2.8931,-9.9733
37.8203,-1.9658,-9.9755
37.8541,-1.0374,-9.9776
37.8652,-0.1085,-9.9797
37.8650,0.0000,-9.9800
37.8650,0.0000,-9.9800
37.8501,0.9448,-9.9822
37.8116,1.8889,-9.9844
37.7495,2.8317,-9.9867
37.6640,3.7725,-9.9889
37.5550,4.7108,-9.9911
37.4227,5.6461,-9.9933
37.2671,6.5776,-9.9955
37.0883,7.5050,-9.9977
36.8865,8.4275,-9.9999
36.6617,9.3446,-10.0021
36.4141,10.2557,-10.0043
36.1439,11.1603,-10.0065
35.8512,12.0578,-10.0087
35.5363,12.9477,-10.0109
35.1993,13.8293,-10.0131
34.8404,14.7022,-10.0152
34.4599,15.5658,-10.0174
34.0580,16.4196,-10.0196
33.6349,17.2630,-10.0217
33.1910,18.0955,-10.0239
32.7265,18.9166,-10.0261
32.2416,19.7258,-10.0282
31.7368,20.5226,-10.0304
31.2123,21.3065,-10.0325
30.6685,22.0770,-10.0346
30.1056,22.8336,-10.0368
29.5241,23.5759,-10.0389
28.9243,24.3034,-10.0411
28.3065,25.0157,-10.0432
27.6713,25.7122,-10.0453
27.0189,26.3927,-10.0474
26.3498,27.0566,-10.0496
25.6644,27.7035,-10.0517
24.9631,28.3331,-10.0538
24.2464,28.9449,-10.0559
23.5147,29.5387,-10.0580
22.7685,30.1139,-10.0601
22.0082,30.6703,-10.0622
21.2343,31.2076,-10.0643
20.4473,31.7253,-10.0664
19.6478,32.2231,-10.0685
18.8361,32.7009,-10.0706
18.0128,33.1582,-10.0727
17.1784,33.5947,-10.0748
16.3334,34.0103,-10.0769
15.4784,34.4047,-10.0790
14.6139,34.7775,-10.0810
13.7405,35.1287,-10.0831
12.8586,35.4579,-10.0852
11.9688,35.7650,-10.0873
11.0718,36.0497,-10.0893
10.1679,36.3120,-10.0914
9.2579,36.5516,-10.0935
8.3423,36.7685,-10.0955
7.4216,36.9624,-10.0976
6.4964,37.1332,-10.0997
5.5673,37.2809,-10.1017
4.6380,37.4050,-10.1038
3.6997,37.5063,-10.1060
2.7624,37.5838,-10.1083
1.8235,37.6380,-10.1105
0.8836,37.6687,-10.1127
-0.0567,37.6759,-10.1149
-0.9967,37.6597,-10.1171
-1.9360,37.6200,-10.1193
-2.8740,37.5569,-10.1215
-3.8100,37.4705,-10.1237
-4.7435,37.3607,-10.1259
-5.6738,37.2277,-10.1281
-6.6005,37.0715,-10.1302
-7.5230,36.8923,-10.1324
-8.4406,36.6901,-10.1346
-9.3528,36.4651,-10.1368
-10.2590,36.2174,-10.1390
-11.1587,35.9472,-10.1411
-12.0513,35.6547,-10.1433
-12.9362,35.3401,-10.1455
-13.8130,35.0034,-10.1476
-14.6810,34.6451,-10.1498
-15.5397,34.2652,-10.1519
-16.3886,33.8640,-10.1541
-17.2272,33.4419,-10.1562
-18.0549,32.9989,-10.1584
-18.8713,32.5355,-10.1605
-19.6758,32.0519,-10.1627
-20.4678,31.5484,-10.1648
-21.2470,31.0254,-10.1670
-22.0129,30.4831,-10.1691
-22.7649,29.9220,-10.1712
-23.5027,29.3422,-10.1734
-24.2257,28.7443,-10.1755
-24.9334,28.1286,-10.1776
-25.6256,27.4955,-10.1797
-26.3017,26.8454,-10.1819
-26.9613,26.1786,-10.1840
-27.6040,25.4957,-10.1861
-28.2294,24.7970,-10.1882
-28.8371,24.0829,-10.1903
-29.4268,23.3540,-10.1925
-29.9981,22.6106,-10.1946
-30.5506,21.8533,-10.1967
-31.0840,21.0825,-10.1988
-31.5979,20.2986,-10.2009
-32.0921,19.5023,-10.2030
-32.5663,18.6939,-10.2051
-33.0201,17.8741,-10.2072
-33.4532,17.0432,-10.2093
-33.8655,16.2018,-10.2114
-34.2566,15.3505,-10.2135
-34.6263,14.4898,-10.2156
-34.9743,13.6201,-10.2177
-35.3006,12.7421,-10.2198
-35.6048,11.8564,-10.2219
-35.8868,10.9633,-10.2240
-36.1476,10.0595,-10.2261
-36.3824,9.1620,-10.2282
-36.5976,8.2463,-10.2304
-36.7890,7.3299,-10.2326
-36.9574,6.4091,-10.2348
-37.1029,5.4844,-10.2370
-37.2251,4.5564,-10.2392
-37.3242,3.6258,-10.2414
-37.4000,2.6931,-10.2436
-37.4526,1.7588,-10.2458
-37.4818,0.8236,-10.2480
-37.4876,-0.1120,-10.2502
-37.4701,-1.0473,-10.2524
-37.4293,-1.9819,-10.2545
-37.3652,-2.9150,-10.2567
-37.2778,-3.8462,-10.2589
-37.1673,-4.7749,-10.2611
-37.0336,-5.7004,-10.2632
-36.8768,-6.6222,-10.2654
-36.6972,-7.5398,-10.2676
-36.4947,-8.4525,-10.2697
-36.2695,-9.3598,-10.2719
-36.0217,-10.2611,-10.2741
-35.7516,-11.1559,-10.2762
-35.4593,-12.0436,-10.2784
-35.1449,-12.9237,-10.2805
-34.8087,-13.7956,-10.2827
-34.4509,-14.6587,-10.2848
-34.0716,-15.5126,-10.2870
-33.6712,-16.3567,-10.2891
-33.2500,-17.1905,-10.2913
-32.8080,-18.0134,-10.2934
-32.3457,-18.8250,-10.2956
-31.8634,-19.6248,-10.2977
-31.3613,-20.4121,-10.2999
-30.8397,-21.1867,-10.3020
-30.2990,-21.9479,-10.3042
-29.7395,-22.6954,-10.3063
-29.1616,-23.4286,-10.3084
-28.5657,-24.1471,-10.3106
-27.9520,-24.8504,-10.3127
-27.3210,-25.5382,-10.3148
-26.6732,-26.2099,-10.3170
-26.0088,-26.8652,-10.3191
-25.3283,-27.5037,-10.3212
-24.6321,-28.1250,-10.3234
-23.9208,-28.7286,-10.3255
-23.1946,-29.3143,-10.3276
-22.4541,-29.8816,-10.3298
-21.6997,-30.4302,-10.3319
-20.9320,-30.9598,-10.3340
-20.1513,-31.4700,-10.3361
-19.3582,-31.9606,-10.3383
-18.5532,-32.4312,-10.3404
-17.7368,-32.8815,-10.3425
-16.9094,-33.3112,-10.3447
-16.0716,-33.7201,-10.3468
-15.2240,-34.1080,-10.3489
-14.3658,-34.4751,-10.3510
-13.5012,-34.8196,-10.3532
-12.6271,-35.1428,-10.3554
-11.7452,-35.4441,-10.3576
-10.8562,-35.7232,-10.3598
-9.9606,-35.9801,-10.3620
-9.0590,-36.2146,-10.3641
-8.1518,-36.4264,-10.3663
-7.2397,-36.6155,-10.3685
-6.3233,-36.7818,-10.3707
-5.4030,-36.9252,-10.3729
-4.4795,-37.0455,-10.3750
-3.5534,-37.1428,-10.3772
-2.6253,-37.2169,-10.3794
-1.6956,-37.2679,-10.3816
-0.7650,-37.2956,-10.3837
0.1658,-37.3001,-10.3859
1.0965,-37.2813,-10.3881
2.0263,-37.2394,-10.3902
2.9547,-37.1743,-10.3924
3.8811,-37.0860,-10.3946
4.8049,-36.9747,-10.3967
5.7256,-36.8403,-10.3989
6.6426,-36.6830,-10.4011
7.5553,-36.5029,-10.4032
8.4632,-36.3002,-10.4054
9.3656,-36.0748,-10.4076
10.2621,-35.8270,-10.4097
11.1520,-35.5569,-10.4119
12.0349,-35.2648,-10.4140
12.9101,-34.9507,-10.4162
13.7771,-34.6149,-10.4183
14.6354,-34.2576,-10.4205
15.4845,-33.8791,-10.4227
16.3238,-33.4795,-10.4248
17.1528,-33.0591,-10.4270
17.9709,-32.6182,-10.4291
18.7778,-32.1570,-10.4313
19.5728,-31.6759,-10.4334
20.3555,-31.1752,-10.4356
21.1255,-30.6551,-10.4377
21.8821,-30.1160,-10.4399
22.6250,-29.5582,-10.4421
23.3537,-28.9821,-10.4442
24.0677,-28.3881,-10.4464
24.7666,-27.7765,-10.4485
25.4500,-27.1477,-10.4507
26.1175,-26.5020,-10.4528
26.7685,-25.8400,-10.4550
27.4028,-25.1620,-10.4571
28.0199,-24.4684,-10.4593
28.6195,-23.7597,-10.4614
29.2012,-23.0363,-10.4636
29.7646,-22.2987,-10.4658
30.3093,-21.5473,-10.4679
30.8351,-20.7826,-10.4701
31.3416,-20.0051,-10.4722
31.8285,-19.2153,-10.4744
32.2956,-18.4136,-10.4766
32.7423,-17.6006,-10.4787
33.1687,-16.7767,-10.4809
33.5743,-15.9426,-10.4831
33.9590,-15.0986,-10.4853
34.3224,-14.2453,-10.4874
34.6644,-13.3834,-10.4896
34.9848,-12.5132,-10.4918
35.2833,-11.6354,-10.4940
35.5598,-10.7505,-10.4961
35.8142,-9.8590,-10.4983
36.0461,-8.9615,-10.5005
36.2556,-8.0586,-10.5026
36.4425,-7.1508,-10.5048
36.6067,-6.2387,-10.5070
36.7481,-5.3229,-10.5091
36.8665,-4.4039,-10.5113
36.9620,-3.4823,-10.5135
37.0344,-2.5587,-10.5156
37.0838,-1.6336,-10.5178
37.1100,-0.7077,-10.5200
37.1145,-0.0000,-10.5216
37.1145,-0.0000,-10.5216
37.0995,0.9419,-10.5239
37.0605,1.8831,-10.5262
36.9977,2.8228,-10.5284
36.9111,3.7606,-10.5307
36.8007,4.6959,-10.5330
36.6666,5.6279,-10.5352
36.5089,6.5562,-10.5375
36.3278,7.4801,-10.5397
36.1232,8.3990,-10.5419
35.8955,9.3123,-10.5442
35.6446,10.2195,-10.5464
35.3709,11.1200,-10.5486
35.0744,12.0132,-10.5509
34.7553,12.8985,-10.5531
34.4140,13.7753,-10.5553
34.0505,14.6431,-10.5575
33.6651,15.5014,-10.5597
33.2582,16.3495,-10.5619
32.8298,17.1869,-10.5641
32.3804,18.0132,-10.5663
31.9102,18.8277,-10.5685
31.4196,19.6300,-10.5707
30.9087,20.4194,-10.5729
30.3781,21.1956,-10.5751
29.8279,21.9581,-10.5773
29.2587,22.7062,-10.5795
